,url,base,title,description,sku,color_valuecolor_value,price,color
107,tienda1baby-checked-shirt-blue.html,Baby Checked Shirt blue,Description & Composition,"
                            The Emilio baby tunic-style shirt, in a charming check print, features additional fashion details including cuffed sleeves and a button placket. 
",S01YSHWO0305, ,€95.00,
108,tienda1blouse-en-lin-liberty-bebe-framboise.html,Baby Liberty Linen Blouse raspberry,Description & Composition,"
                            The charming Gloria blouse for baby is made from a fresh, colorful Liberty fabric. A stunning collar makes this romantic design stand out.
",S01XBLWO0601, ,€95.00,
109,tienda1liberty-print-baby-blouse-raspberry.html,Liberty Print Baby Blouse raspberry,Description & Composition,"
                            The floral pattern of the Griotte blouse brings a soft touch of charm to babies' outfits. The exclusive colored Liberty fabric makes it both light and comfortable to wear. 
",S01XBLWO0401, ,€100.00,
110,tienda1blouse-en-popeline-imprimee-bebe-blanc-lait.html,Baby Printed Poplin Blouse milk white,Description & Composition,"
                            The Noelle baby blouse is made of lightweight poplin with a delicate print. The flared design features pleats at the shoulders.
",S01XBLWO0504, ,€60.00,
111,tienda1baby-poplin-blouse-printed-pink.html,Baby Poplin Blouse printed pink,Description & Composition,"
                            The original print on this Noëlle baby blouse will add a colorful touch to any outfit. This garment fastens with buttons down the back for easy dressing.
",S01XBLWO0503, ,€70.00,
112,tienda1blouse-imprimee-en-voile-de-coton-bebe-blanc-lait.html,Baby Printed Cotton Voile Blouse milk white,Description & Composition,"
                            This Ganiti long-sleeved blouse for babies is made of organic cotton, which is both comfortable to wear and gentle on your little one's skin. It is embellished with an original, elegant floral print.
",S01XBLWO0102, ,€70.00,
113,tienda1baby-printed-poplin-blouse-grenadine-flower.html,Baby Printed Poplin Blouse Grenadine flower,Description & Composition,"
                            Pretty flowers cover the poplin of this Noelle blouse for baby. The sides of the neckline feature discreet smocking.
",S01XBLWO0502, ,€70.00,
114,tienda1baby-liberty-fabric-sweatshirt-multicolored.html,Baby Liberty Fabric Sweatshirt multicolored,Description & Composition,"
                            The multicolored floral print gives a soft look to this Liberty fabric sweatshirt for baby. The fleece design keeps baby warm.
",C01XCAKN0101, ,€115.00,
115,tienda1baby-zipped-fleece-sweatshirt-apricot.html,Baby Zipped Fleece Sweatshirt apricot,Description & Composition,"
                            This hooded fleece sweatshirt for baby is ideal for completing a casual outfit. This zipped design features a stunning raised tone-on-tone embroidered cherry.
",S01ZCAKN0102, ,€90.00,
116,tienda1baby-fleece-sweatshirt-heathered-gray-1.html,Baby Fleece Sweatshirt heathered gray,Description & Composition,"
                            This printed heathered baby sweatshirt is a must-have piece for any casual wardrobe. The fleece design is extra-cosy for your little ones.
",S01YSWKN0102, ,€65.00,
117,tienda1baby-printed-cardigan-natural-white.html,Baby Printed Cardigan natural white,Description & Composition,"
                            This baby cardigan features a distinctive allover print in bright, cheerful colors. The iconic Bonpoint design is made of soft cotton material.
",S01XCAKN0701, ,€105.00,
118,tienda1baby-openwork-cotton-cardigan-light-green.html,Baby Openwork Cotton Cardigan light green,Description & Composition,"
                            This baby cardigan takes center stage with its stunning openwork cherry design on the front. It is an emblematic piece from Bonpoint.
",S01XCAKN0401, ,€105.00,
119,tienda1baby-embroidered-fleece-sweatshirt-celadon-green.html,Baby Embroidered Fleece Sweatshirt celadon green,Description & Composition,"
                            This hooded sweatshirt for baby is made of comfortable fleece. The Bonpoint cherry is embroidered on the hem and features on the metallic pull at the front.
",S01ZCAKN0102, ,€90.00,
120,tienda1baby-cherry-print-cardigan-natural-white.html,Baby Cherry Print Cardigan natural white,Description & Composition,"
                            This baby cardigan features numerous charming details, including a cherry print on the front. The shoulders are pleated for added elegance.
",S01XCAKN0601, ,€125.00,
121,tienda1pull-raglan-jersey-envers.html,Baby Jersey Sweater verdigris,Description & Composition,"
                            This baby sweater turns heads with its refined jersey knit. This cotton and cashmere piece has long raglan sleeves.
",S01YJUKN0201, ,€85.00,
122,tienda1baby-cotton-cardigan-turquoise-blue.html,Baby Cotton Cardigan turquoise blue,Description & Composition,"
                            This baby cardigan is one of the House of Bonpoint's most timeless designs. The elegant garment features a V neck and patch pockets.
",S01YCAKN0301, ,€80.00,
123,tienda1baby-liberty-material-sweatshirt-raspberry.html,Baby Liberty Material Sweatshirt raspberry,Description & Composition,"
                            This baby sweatshirt will liven up any outfit with its colorful Liberty material. The design features delicate pleating and a small embroidered cherry at the hem.
",S01XSWKN0101, ,€110.00,
124,tienda1baby-liberty-fabric-lined-cardigan-ecru.html,Baby Liberty Fabric Lined Cardigan ecru,Description & Composition,"
                            This baby cardigan is both understated and elegant with its solid color and adorable Liberty fabric lining. A small tone-on-tone cherry is embroidered on the hem.
",S01XCAKN0801, ,€115.00,
125,tienda1baby-openwork-cotton-cardigan-light-yellow.html,Baby Openwork Cotton Cardigan  light yellow,Description & Composition,"
                            This baby cardigan takes center stage with its stunning openwork cherry design on the front. It is an emblematic piece from Bonpoint.
",S01XCAKN0401, ,€105.00,
126,tienda1baby-openwork-cotton-cardigan-pink.html,Baby Openwork Cotton Cardigan pink,Description & Composition,"
                            This baby cardigan takes center stage with its stunning openwork cherry design on the front. It is an emblematic piece from Bonpoint.
",S01XCAKN0401, ,€105.00,
127,tienda1cardigan-coton-brode.html,Baby Embroidered Cotton Cardigan milk white,Description & Composition,"
                            This cardigan for baby adds a touch of elegance to an outfit. It features tone-on-tone embroidered cherries on the upper chest and a rib knit trim.
",S01XCAKN0501, ,€125.00,
128,tienda1baby-sweater-with-collar-blush-pink.html,Baby Sweater with Collar blush pink,Description & Composition,"
                            This cotton sweater for babies features a distinctive garter stitch and an elegant collar. The scalloped edges are finished with openwork details.
",S01XJUKN0101, ,€85.00,
129,tienda1baby-openwork-cotton-cardigan-grenadine.html,Baby Openwork Cotton Cardigan grenadine,Description & Composition,"
                            This baby cardigan takes center stage with its stunning openwork cherry design on the front. It is an emblematic piece from Bonpoint.
",S01XCAKN0401, ,€105.00,
130,tienda1baby-cardigan-with-cherry-embroidery-silkscreen-coral.html,Baby Cardigan with Cherry Embroidery silkscreen coral,Description & Composition,"
                            This cotton baby cardigan is a perfect example of the originality that can come from a single detail. The timeless Bonpoint design is embellished with an iridescent cherry embroidered on the chest.
",S01XCAKN0301, ,€80.00,
131,tienda1pullover-avec-capuche-1.html,Baby Cashmere Sweater faded pink,Description & Composition,"
                            With its big hood fastened with a button at the collar, this pullover for baby is a Bonpoint classic. The kangaroo pocket features a tone-on-tone embroidered cherry.
",PEBDA2942PU, ,€155.00,
132,tienda1baby-exclusive-liberty-fabric-overalls-multicolored.html,Baby Exclusive Liberty Fabric Overalls multicolored,Description & Composition,"
                            These Lilisy baby overalls feature stunning hand-embroidered smocking on the chest. They are made of an exclusive multicolored floral Liberty fabric.
",C01XPAWO0101, ,€115.00,
133,tienda1baby-bloomers-in-cotton-liberty-fabric-multicolored.html,Baby bloomers in cotton Liberty fabric multicolored,Description & Composition,"
                            These Aki bloomers offer babies an elegant look. They are made from a cheerful fabric with a fresh, multicolored Liberty print. The cotton design has an elastic waist for comfortable wear.
",C01XBEWO0101, ,€50.00,
134,tienda1lightweight-cotton-jeans-milk-white.html,Lightweight cotton jeans milk white,Description & Composition,"
                            These Thursday baby jeans, made of lightweight cotton, are a must-have for everyday outfits. They feature an elastic waist for added comfort and easy dressing, as well as two large pockets on the front.
",C01ZPAWO0201, ,€0.00,
135,tienda1pantalon-thursday-2.html,Baby Lightweight Denim Pants Coral,Description & Composition,"
                            With their straight cut and lightweight denim material, these Thursday pants move right along with baby. The elastic waist makes dressing easy.
",S01ZPAWO0206, ,€75.00,
